"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 07 14:16:09 GMT 2023","Mon Aug 07 14:16:23 GMT 2023","14608","","Cucumber UI/API tests for web calculator","","User calculates sin(30)=0.5 by pressing calculator buttons","","User calculates sin(30)=0.5 by pressing calculator buttons",""
"passed","Mon Aug 07 14:14:04 GMT 2023","Mon Aug 07 14:14:09 GMT 2023","4736","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Mon Aug 07 14:11:20 GMT 2023","Mon Aug 07 14:11:21 GMT 2023","999","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Aug 07 14:11:25 GMT 2023","Mon Aug 07 14:11:26 GMT 2023","948","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Aug 07 14:14:13 GMT 2023","Mon Aug 07 14:14:17 GMT 2023","4620","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Mon Aug 07 14:11:03 GMT 2023","Mon Aug 07 14:11:04 GMT 2023","1156","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Aug 07 14:15:24 GMT 2023","Mon Aug 07 14:15:25 GMT 2023","814","Surefire suite","Surefire test","com.webcalc.ui.tests.PerformanceTest","com.webcalc.ui.tests.PerformanceTest","testPerformOperation","testPerformOperation",""
"passed","Mon Aug 07 14:16:23 GMT 2023","Mon Aug 07 14:16:38 GMT 2023","15010","","Cucumber UI/API tests for web calculator","","User calculates (10-2)*2 !=20 by pressing calculator buttons","","User calculates (10-2)*2 !=20 by pressing calculator buttons",""
"passed","Mon Aug 07 14:15:37 GMT 2023","Mon Aug 07 14:15:54 GMT 2023","16972","","Cucumber UI/API tests for web calculator","","User calculates 10-8=2 by pressing calculator buttons","","User calculates 10-8=2 by pressing calculator buttons",""
"passed","Mon Aug 07 14:14:21 GMT 2023","Mon Aug 07 14:14:26 GMT 2023","4737","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Mon Aug 07 14:11:08 GMT 2023","Mon Aug 07 14:11:09 GMT 2023","913","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Aug 07 14:12:05 GMT 2023","Mon Aug 07 14:12:12 GMT 2023","7409","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula3","testFormula3","sinus"
"passed","Mon Aug 07 14:14:30 GMT 2023","Mon Aug 07 14:14:35 GMT 2023","4629","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Mon Aug 07 14:14:40 GMT 2023","Mon Aug 07 14:14:45 GMT 2023","5072","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardNumbersNegative","testEnteringKeyboardNumbersNegative",""
