"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 17 22:14:51 GMT 2023","Wed May 17 22:14:57 GMT 2023","5654","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardNumbersNegative","testEnteringKeyboardNumbersNegative",""
"broken","Wed May 17 22:15:09 GMT 2023","Wed May 17 22:15:09 GMT 2023","0","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","closeBrowser","closeBrowser",""
"broken","Wed May 17 22:14:22 GMT 2023","Wed May 17 22:14:22 GMT 2023","1","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","closeBrowser","closeBrowser",""
"passed","Wed May 17 22:13:49 GMT 2023","Wed May 17 22:13:54 GMT 2023","4618","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula1","testFormula1",""
"passed","Wed May 17 22:14:15 GMT 2023","Wed May 17 22:14:22 GMT 2023","7164","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula4","testFormula4",""
"passed","Wed May 17 22:14:06 GMT 2023","Wed May 17 22:14:11 GMT 2023","4712","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula3","testFormula3",""
"passed","Wed May 17 22:14:32 GMT 2023","Wed May 17 22:14:37 GMT 2023","4898","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Wed May 17 22:13:57 GMT 2023","Wed May 17 22:14:02 GMT 2023","4602","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula2","testFormula2",""
"passed","Wed May 17 22:15:03 GMT 2023","Wed May 17 22:15:09 GMT 2023","6607","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardNumbersNegative","testEnteringKeyboardNumbersNegative",""
"passed","Wed May 17 22:14:41 GMT 2023","Wed May 17 22:14:46 GMT 2023","4847","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
