"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 17 22:02:27 GMT 2023","Wed May 17 22:02:32 GMT 2023","5073","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula1","testFormula1",""
"passed","Wed May 17 22:03:55 GMT 2023","Wed May 17 22:04:02 GMT 2023","7133","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardNumbersNegative","testEnteringKeyboardNumbersNegative",""
"passed","Wed May 17 22:02:36 GMT 2023","Wed May 17 22:02:42 GMT 2023","5841","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula2","testFormula2",""
"broken","Wed May 17 22:04:02 GMT 2023","Wed May 17 22:04:02 GMT 2023","0","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","closeBrowser","closeBrowser",""
"broken","Wed May 17 22:03:01 GMT 2023","Wed May 17 22:03:01 GMT 2023","1","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","closeBrowser","closeBrowser",""
"passed","Wed May 17 22:03:39 GMT 2023","Wed May 17 22:03:45 GMT 2023","6227","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardNumbersNegative","testEnteringKeyboardNumbersNegative",""
"passed","Wed May 17 22:02:54 GMT 2023","Wed May 17 22:03:01 GMT 2023","6393","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula4","testFormula4",""
"passed","Wed May 17 22:03:11 GMT 2023","Wed May 17 22:03:17 GMT 2023","6307","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Wed May 17 22:03:25 GMT 2023","Wed May 17 22:03:30 GMT 2023","5347","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Wed May 17 22:02:46 GMT 2023","Wed May 17 22:02:51 GMT 2023","4797","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula3","testFormula3",""
