"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 17 14:13:28 GMT 2023","Mon Jul 17 14:13:36 GMT 2023","8602","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula1","testFormula1","summation"
"passed","Mon Jul 17 14:15:50 GMT 2023","Mon Jul 17 14:15:55 GMT 2023","4569","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Mon Jul 17 14:15:59 GMT 2023","Mon Jul 17 14:16:03 GMT 2023","4599","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardNumbersNegative","testEnteringKeyboardNumbersNegative",""
"passed","Mon Jul 17 14:13:23 GMT 2023","Mon Jul 17 14:13:24 GMT 2023","787","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Jul 17 14:13:51 GMT 2023","Mon Jul 17 14:13:57 GMT 2023","6009","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula3","testFormula3","sinus"
"passed","Mon Jul 17 14:15:35 GMT 2023","Mon Jul 17 14:15:39 GMT 2023","4473","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Mon Jul 17 14:15:27 GMT 2023","Mon Jul 17 14:15:32 GMT 2023","4670","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Mon Jul 17 14:14:02 GMT 2023","Mon Jul 17 14:14:10 GMT 2023","8026","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula4","testFormula4","multiplication"
"passed","Mon Jul 17 14:12:08 GMT 2023","Mon Jul 17 14:12:22 GMT 2023","13710","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
"passed","Mon Jul 17 14:16:07 GMT 2023","Mon Jul 17 14:16:12 GMT 2023","4831","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardNumbersNegative","testEnteringKeyboardNumbersNegative",""
"passed","Mon Jul 17 14:11:49 GMT 2023","Mon Jul 17 14:12:08 GMT 2023","18690","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
"passed","Mon Jul 17 14:12:35 GMT 2023","Mon Jul 17 14:12:50 GMT 2023","14369","","Cucumber UI/API tests for web calculator","","User calculates (10-2)*2 !=20 by pressing calculator buttons","","User calculates (10-2)*2 !=20 by pressing calculator buttons",""
"passed","Mon Jul 17 14:12:35 GMT 2023","Mon Jul 17 14:12:50 GMT 2023","14378","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
"passed","Mon Jul 17 14:13:09 GMT 2023","Mon Jul 17 14:13:10 GMT 2023","820","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Jul 17 14:13:41 GMT 2023","Mon Jul 17 14:13:47 GMT 2023","6194","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula2","testFormula2","subtracting"
"passed","Mon Jul 17 14:11:49 GMT 2023","Mon Jul 17 14:12:08 GMT 2023","18311","","Cucumber UI/API tests for web calculator","","User calculates 10-8=2 by pressing calculator buttons","","User calculates 10-8=2 by pressing calculator buttons",""
"passed","Mon Jul 17 14:13:14 GMT 2023","Mon Jul 17 14:13:15 GMT 2023","784","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Jul 17 14:13:18 GMT 2023","Mon Jul 17 14:13:19 GMT 2023","818","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Jul 17 14:12:08 GMT 2023","Mon Jul 17 14:12:22 GMT 2023","13688","","Cucumber UI/API tests for web calculator","","User calculates 2+3=5 by pressing calculator buttons","","User calculates 2+3=5 by pressing calculator buttons",""
"passed","Mon Jul 17 14:16:37 GMT 2023","Mon Jul 17 14:16:37 GMT 2023","658","Surefire suite","Surefire test","com.webcalc.ui.tests.PerformanceTest","com.webcalc.ui.tests.PerformanceTest","testPerformOperation","testPerformOperation",""
"passed","Mon Jul 17 14:12:22 GMT 2023","Mon Jul 17 14:12:35 GMT 2023","13736","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
"passed","Mon Jul 17 14:15:43 GMT 2023","Mon Jul 17 14:15:47 GMT 2023","4515","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Mon Jul 17 14:13:04 GMT 2023","Mon Jul 17 14:13:05 GMT 2023","753","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Jul 17 14:12:22 GMT 2023","Mon Jul 17 14:12:35 GMT 2023","13727","","Cucumber UI/API tests for web calculator","","User calculates sin(30)=0.5 by pressing calculator buttons","","User calculates sin(30)=0.5 by pressing calculator buttons",""
"passed","Mon Jul 17 14:13:00 GMT 2023","Mon Jul 17 14:13:01 GMT 2023","788","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
