"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 23 14:13:37 GMT 2023","Mon Oct 23 14:13:37 GMT 2023","0","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","createContextAndPage","createContextAndPage",""
"passed","Mon Oct 23 14:11:29 GMT 2023","Mon Oct 23 14:11:30 GMT 2023","1003","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"broken","Mon Oct 23 14:13:42 GMT 2023","Mon Oct 23 14:13:43 GMT 2023","451","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
"passed","Mon Oct 23 14:11:33 GMT 2023","Mon Oct 23 14:11:34 GMT 2023","888","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"broken","Mon Oct 23 14:13:42 GMT 2023","Mon Oct 23 14:13:42 GMT 2023","593","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
"skipped","Mon Oct 23 14:13:37 GMT 2023","Mon Oct 23 14:13:37 GMT 2023","0","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardNumbersNegative","testEnteringKeyboardNumbersNegative",""
"passed","Mon Oct 23 14:11:25 GMT 2023","Mon Oct 23 14:11:26 GMT 2023","870","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Oct 23 14:11:38 GMT 2023","Mon Oct 23 14:11:39 GMT 2023","877","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"skipped","Mon Oct 23 14:13:39 GMT 2023","Mon Oct 23 14:13:42 GMT 2023","2843","","Cucumber UI/API tests for web calculator","","User calculates 10-8=2 by pressing calculator buttons","","User calculates 10-8=2 by pressing calculator buttons",""
"skipped","Mon Oct 23 14:11:08 GMT 2023","Mon Oct 23 14:11:08 GMT 2023","2","Surefire suite","Surefire test","com.webcalc.ui.tests.PerformanceTest","com.webcalc.ui.tests.PerformanceTest","testPerformOperation","testPerformOperation",""
"broken","Mon Oct 23 14:13:38 GMT 2023","Mon Oct 23 14:13:42 GMT 2023","3103","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
"broken","Mon Oct 23 14:11:42 GMT 2023","Mon Oct 23 14:11:50 GMT 2023","7909","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula1","testFormula1","summation"
"broken","Mon Oct 23 14:13:43 GMT 2023","Mon Oct 23 14:13:43 GMT 2023","462","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
